,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
868,SAU,GDP,TOT,USD_CAP,A,1982,36116.194241
869,SAU,GDP,TOT,USD_CAP,A,1983,32351.154133
870,SAU,GDP,TOT,USD_CAP,A,1984,30606.915659
871,SAU,GDP,TOT,USD_CAP,A,1985,28596.652395
872,SAU,GDP,TOT,USD_CAP,A,1986,29154.61357
873,SAU,GDP,TOT,USD_CAP,A,1987,27388.535277
874,SAU,GDP,TOT,USD_CAP,A,1988,29411.786971
875,SAU,GDP,TOT,USD_CAP,A,1989,29417.860838
876,SAU,GDP,TOT,USD_CAP,A,1990,31869.764886
877,SAU,GDP,TOT,USD_CAP,A,1991,36676.904119
878,SAU,GDP,TOT,USD_CAP,A,1992,37861.523313
879,SAU,GDP,TOT,USD_CAP,A,1993,37201.00295
880,SAU,GDP,TOT,USD_CAP,A,1994,37265.869693
881,SAU,GDP,TOT,USD_CAP,A,1995,37263.641667
882,SAU,GDP,TOT,USD_CAP,A,1996,38141.102577
883,SAU,GDP,TOT,USD_CAP,A,1997,38474.951951
884,SAU,GDP,TOT,USD_CAP,A,1998,39274.862763
885,SAU,GDP,TOT,USD_CAP,A,1999,37551.484456
886,SAU,GDP,TOT,USD_CAP,A,2000,39644.545041
887,SAU,GDP,TOT,USD_CAP,A,2001,39033.174242
888,SAU,GDP,TOT,USD_CAP,A,2002,37464.02183
889,SAU,GDP,TOT,USD_CAP,A,2003,41273.385597
890,SAU,GDP,TOT,USD_CAP,A,2004,44429.66288
891,SAU,GDP,TOT,USD_CAP,A,2005,47007.456103
892,SAU,GDP,TOT,USD_CAP,A,2006,48445.960287
893,SAU,GDP,TOT,USD_CAP,A,2007,49321.216938
894,SAU,GDP,TOT,USD_CAP,A,2008,51991.829904
895,SAU,GDP,TOT,USD_CAP,A,2009,49862.229773
896,SAU,GDP,TOT,USD_CAP,A,2010,51356.826204
897,SAU,GDP,TOT,USD_CAP,A,2011,56127.024677
898,SAU,GDP,TOT,USD_CAP,A,2012,57693.997316
899,SAU,GDP,TOT,USD_CAP,A,2013,56563.34222
900,SAU,GDP,TOT,USD_CAP,A,2014,56613.475043
901,SAU,GDP,TOT,USD_CAP,A,2015,49491.338595
902,SAU,GDP,TOT,USD_CAP,A,2016,46289.747404
903,SAU,GDP,TOT,USD_CAP,A,2017,47862.011832
904,SAU,GDP,TOT,USD_CAP,A,2018,49189.778812
905,SAU,GDP,TOT,USD_CAP,A,2019,49055.641241
906,SAU,GDP,TOT,USD_CAP,A,2020,46378.343249
907,ARG,GDP,TOT,USD_CAP,A,2004,12303.221538
908,ARG,GDP,TOT,USD_CAP,A,2005,13681.225871
909,ARG,GDP,TOT,USD_CAP,A,2006,15090.095978
910,ARG,GDP,TOT,USD_CAP,A,2007,16728.642814
911,ARG,GDP,TOT,USD_CAP,A,2008,17567.142054
912,ARG,GDP,TOT,USD_CAP,A,2009,16472.55477
913,ARG,GDP,TOT,USD_CAP,A,2010,18063.914342
914,ARG,GDP,TOT,USD_CAP,A,2011,19322.22713
915,ARG,GDP,TOT,USD_CAP,A,2012,19641.352863
916,ARG,GDP,TOT,USD_CAP,A,2013,20131.680421
917,ARG,GDP,TOT,USD_CAP,A,2014,19683.771502
918,ARG,GDP,TOT,USD_CAP,A,2015,20105.198994
919,ARG,GDP,TOT,USD_CAP,A,2016,20307.870053
920,ARG,GDP,TOT,USD_CAP,A,2017,23597.117759
921,ARG,GDP,TOT,USD_CAP,A,2018,23290.675736
922,ARG,GDP,TOT,USD_CAP,A,2019,23003.277177
923,ARG,GDP,TOT,USD_CAP,A,2020,20763.271623
924,ARG,GDP,TOT,USD_CAP,A,2021,23649.642932
925,EU27_2020,GDP,TOT,USD_CAP,A,1995,17793.672432
926,EU27_2020,GDP,TOT,USD_CAP,A,1996,18390.834654
927,EU27_2020,GDP,TOT,USD_CAP,A,1997,19114.374821
928,EU27_2020,GDP,TOT,USD_CAP,A,1998,20021.277271
929,EU27_2020,GDP,TOT,USD_CAP,A,1999,20805.518468
930,EU27_2020,GDP,TOT,USD_CAP,A,2000,22121.173323
931,EU27_2020,GDP,TOT,USD_CAP,A,2001,23216.868
932,EU27_2020,GDP,TOT,USD_CAP,A,2002,24244.577206
933,EU27_2020,GDP,TOT,USD_CAP,A,2003,24763.22546
934,EU27_2020,GDP,TOT,USD_CAP,A,2004,25926.030618
935,EU27_2020,GDP,TOT,USD_CAP,A,2005,26873.51523
936,EU27_2020,GDP,TOT,USD_CAP,A,2006,29187.602814
937,EU27_2020,GDP,TOT,USD_CAP,A,2007,31102.307245
938,EU27_2020,GDP,TOT,USD_CAP,A,2008,32557.384754
939,EU27_2020,GDP,TOT,USD_CAP,A,2009,31856.746934
940,EU27_2020,GDP,TOT,USD_CAP,A,2010,32905.231326
941,EU27_2020,GDP,TOT,USD_CAP,A,2011,34432.890765
942,EU27_2020,GDP,TOT,USD_CAP,A,2012,34900.806454
943,EU27_2020,GDP,TOT,USD_CAP,A,2013,36048.781123
944,EU27_2020,GDP,TOT,USD_CAP,A,2014,37093.835232
945,EU27_2020,GDP,TOT,USD_CAP,A,2015,38256.931719
946,EU27_2020,GDP,TOT,USD_CAP,A,2016,40580.54528
947,EU27_2020,GDP,TOT,USD_CAP,A,2017,42694.778256
948,EU27_2020,GDP,TOT,USD_CAP,A,2018,44676.534386
949,EU27_2020,GDP,TOT,USD_CAP,A,2019,47452.173475
950,EU27_2020,GDP,TOT,USD_CAP,A,2020,45875.425269
951,EU27_2020,GDP,TOT,USD_CAP,A,2021,49110.528772
952,EU27_2020,GDP,TOT,USD_CAP,A,2022,54260.416003
